x1,x2,y1
0.2069,0.1724,14.74183884
0.2414,0.1724,14.85584153
0.2759,0.1724,14.75986888
0.3103,0.1724,14.54004721
0.3448,0.1724,14.25071202
0.3793,0.1724,13.92755783
0.4138,0.1724,13.5922476
0.4483,0.1724,13.25778171
0.4828,0.1724,12.93170353
0.5172,0.1724,12.61904167
0.5517,0.1724,12.32001261
0.5862,0.1724,12.03630022
0.6207,0.1724,11.76788857
0.6552,0.1724,11.51431344
0.6897,0.1724,11.27486443
0.7241,0.1724,11.0493477
0.7586,0.1724,10.83558006
0.7931,0.1724,10.63336507
0.8276,0.1724,10.44186239
0.8621,0.1724,10.26027716
0.8966,0.1724,10.08786715
0.931,0.1724,9.924408708
0.9655,0.1724,9.768320365
0.0345,0.2069,6.024631675
0.069,0.2069,9.005446555
0.1034,0.2069,11.30879185
0.1379,0.2069,12.86644644
0.1724,0.2069,13.77655317
0.2069,0.2069,14.20813694
0.2414,0.2069,14.31801237
0.2759,0.2069,14.22551423
0.3103,0.2069,14.01365081
0.3448,0.2069,13.73479049
0.3793,0.2069,13.42333551
0.4138,0.2069,13.10016459
0.4483,0.2069,12.77780744
0.4828,0.2069,12.46353434
0.5172,0.2069,12.16219184
0.5517,0.2069,11.8739886
0.5862,0.2069,11.60054751
0.6207,0.2069,11.34185322
0.6552,0.2069,11.09745833
0.6897,0.2069,10.86667813
0.7241,0.2069,10.64932584
0.7586,0.2069,10.44329727
0.7931,0.2069,10.24840311
0.8276,0.2069,10.06383345
0.8621,0.2069,9.888822184
0.8966,0.2069,9.722653971
0.931,0.2069,9.565113246
0.9655,0.2069,9.414675802
0.0345,0.2414,5.781167233
0.069,0.2414,8.641522893
0.1034,0.2414,10.85178653
0.1379,0.2414,12.34649396
0.1724,0.2414,13.2198219
0.2069,0.2414,13.63396472
0.2414,0.2414,13.73939992
0.2759,0.2414,13.65063977
0.3103,0.2414,13.44733807
0.3448,0.2414,13.17974691
0.3793,0.2414,12.8808783
0.4138,0.2414,12.57076721
0.4483,0.2414,12.26143699
0.4828,0.2414,11.95986414
0.5172,0.2414,11.67069935
0.5517,0.2414,11.39414283
0.5862,0.2414,11.13175191
0.6207,0.2414,10.88351184
0.6552,0.2414,10.64899332
0.6897,0.2414,10.4275393
0.7241,0.2414,10.21897054
0.7586,0.2414,10.02126789
0.7931,0.2414,9.8342497
0.8276,0.2414,9.657138776
0.8621,0.2414,9.489199982
0.8966,0.2414,9.329746877
0.931,0.2414,9.17857261
0.9655,0.2414,9.03421457
0.0345,0.2759,5.534711095
0.069,0.2759,8.27312733
0.1034,0.2759,10.38916553
0.1379,0.2759,11.82015229
0.1724,0.2759,12.65624951
0.2069,0.2759,13.05273706
0.2414,0.2759,13.15367747
0.2759,0.2759,13.06870124
0.3103,0.2759,12.87406647
0.3448,0.2759,12.61788295
0.3793,0.2759,12.33175537
0.4138,0.2759,12.03486458
0.4483,0.2759,11.73872137
0.4828,0.2759,11.45000483
0.5172,0.2759,11.17316739
0.5517,0.2759,10.90840071
0.5862,0.2759,10.65719574
0.6207,0.2759,10.41953836
0.6552,0.2759,10.19501756
0.6897,0.2759,9.983004317
0.7241,0.2759,9.783327023
0.7586,0.2759,9.594052614
0.7931,0.2759,9.415007166
0.8276,0.2759,9.245446633
0.8621,0.2759,9.084667215
0.8966,0.2759,8.932011733
0.931,0.2759,8.787282155
0.9655,0.2759,8.649078223
0.0345,0.3103,5.294374993
0.069,0.3103,7.913879821
0.1034,0.3103,9.938032398
0.1379,0.3103,11.30688081
0.1724,0.3103,12.10667183
0.2069,0.3103,12.48594254
0.2414,0.3103,12.58249976
0.2759,0.3103,12.5012135
0.3103,0.3103,12.31503043
0.3448,0.3103,12.06997128
0.3793,0.3103,11.79626834
0.4138,0.3103,11.51226956
0.4483,0.3103,11.22898591
0.4828,0.3103,10.95280643
0.5172,0.3103,10.68799021
